cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
4330,7.79337034822609,1.0383088760645096,7.822226244352004,7.81560122596057,-0.236556404,17.788679166897,33.19186924918229,19.788679166897,4330,16.5217783789468,0,3.24810477374704,1.020408163265306,5.4312657320803135,0.8050226792963604,3.249099241426299,4330,15751.236765593534,0.805034634427935,-0.000209976,0.804982595724173
4331,7.7730982062901,1.1268044885959396,7.820893828296564,7.79337034822609,-0.322048252,15.0984803757023,40.23317650914216,25.0984803757023,4331,16.55730326967691,1,3.24791193123604,1.020408163265306,5.537673848584003,0.8049748844727014,3.248882104519788,4331,15754.48467752477,0.804982595724173,-0.000192843,0.804934803280308
4332,7.80991340596777,1.0692573284257705,7.820551324040525,7.7730982062901,-0.223788847,18.3449048059742,33.02261297068711,20.3449048059742,4332,16.55993741320608,0,3.24769265306197,1.0204081632653064,5.65416675283801,0.8049205377334497,3.2486649964627885,4332,15757.732370177831,0.804934803280308,-0.000219278,0.80488045924708
4333,7.8289606126734,1.1441607581246291,7.822501375216507,7.80991340596777,-0.271257294,15.3612266907761,40.09748151673049,25.3612266907761,4333,16.597486558522508,1,3.24747737215395,1.0204081632653064,5.692183926559812,0.8048671816918661,3.248446751263137,4333,15760.979847549985,0.80488045924708,-0.000215281,0.804827105862192
4334,7.88811879094938,1.0395982983479906,7.831607728320099,7.8289606126734,-0.133488941,18.2922120770825,32.59351014428694,20.2922120770825,4334,16.6476418825645,0,3.24723884735118,1.020408163265305,6.007286200749122,0.8048080647947278,3.2482258877671435,4334,15764.227086397335,0.804827105862192,-0.000238525,0.804767991908595
4335,7.86736847911951,1.1330670726231693,7.834748134449451,7.88811879094938,-0.232597305,15.0446003156106,40.01963383780364,25.0446003156106,4335,16.57159010811981,1,3.24700895433231,1.0204081632653077,5.679608994933275,0.8047510872318431,3.24800286666784,4335,15767.474095351668,0.804767991908595,-0.000229893,0.804711017182728
4336,7.88168319261117,1.0589116193130508,7.835156180775487,7.86736847911951,-0.152829085,18.0732075930163,32.91376888266366,20.0732075930163,4336,16.55246372420516,0,3.24676125908306,1.0204081632653057,5.706898616384582,0.804689697496262,3.247779408885355,4336,15770.720856610753,0.804711017182728,-0.000247695,0.804649630503857
4337,7.87651098186788,1.1257842168685297,7.837667652970593,7.88168319261117,-0.219595884,15.1061821566339,39.94532112578237,25.1061821566339,4337,16.567209382234587,1,3.24653110846109,1.0204081632653057,5.773971334654231,0.804632656088042,3.247556151203585,4337,15773.967387719213,0.804649630503857,-0.000230151,0.804592591935835
4338,7.86891950590794,1.0393844241074506,7.840354474957381,7.87651098186788,-0.161323499,17.7847126739314,32.97294667418948,19.7847126739314,4338,16.55803910597195,0,3.24629282934235,1.020408163265307,5.615127574207023,0.8045736000821709,3.247333447868572,4338,15777.213680548555,0.804592591935835,-0.000238279,0.80453353887047
4339,7.85331922436289,1.160429889045569,7.844126274797614,7.86891950590794,-0.254316319,15.3605464863847,40.05404047099394,25.3605464863847,4339,16.6254752342009,1,3.24606148107004,1.0204081632653057,5.659017850566163,0.8045162618437216,3.247108120983903,4339,15780.459742029623,0.80453353887047,-0.000231348,0.804476203486998
4340,7.87280427091311,1.0766740909710402,7.852069667066315,7.85331922436289,-0.170608583,18.0416655914453,33.08895097031998,20.0416655914453,4340,16.65077387665573,0,3.24580900657476,1.0204081632653077,5.547036229613743,0.8044536876015705,3.246878544266675,4340,15783.7055510362,0.804476203486998,-0.000252474,0.804413632360534
4341,7.84476693741605,1.14284275830766,7.859236540178911,7.87280427091311,-0.261927003,14.8538094792047,40.30274989138038,24.8538094792047,4341,16.62630678700597,1,3.24558228714879,1.0204081632653077,5.476165135275015,0.804397496594058,3.24664557985795,4341,15786.95113332335,0.804413632360534,-0.000226719,0.804357444150877
4342,7.86605409355088,1.0633386861855207,7.86485060893722,7.84476693741605,-0.168274515,18.1139126645536,32.941368572281675,20.1139126645536,4342,16.60320757286391,0,3.24534058344871,1.0204081632653048,5.6897552135435,0.8043375918268821,3.246410372896624,4342,15790.1964739068,0.804357444150877,-0.000241704,0.804297542366471
4343,7.84647477360276,1.1769906822696194,7.866602025030157,7.86605409355088,-0.270890024,15.207968179261,40.29796968844075,25.207968179261,4343,16.5878817217124,1,3.2451033282565,1.020408163265306,5.465113011772514,0.8042787895948688,3.2461729685068788,4343,15793.441577235057,0.804297542366471,-0.000237255,0.80423874306233
4344,7.86608164272083,1.0485352589584789,7.864398310207302,7.84647477360276,-0.168232095,17.8338552625849,33.04471257856359,19.8338552625849,4344,16.54204604026264,0,3.24486262299847,1.0204081632653064,5.564950275377836,0.8042191322853798,3.245935346071608,4344,15796.686439858053,0.80423874306233,-0.000240705,0.804179088723289
4345,7.86053517593925,1.1473673024890705,7.863714979889276,7.86608164272083,-0.24120333,15.3309883871254,39.96543276673849,25.3309883871254,4345,16.57068484741412,1,3.24463334097374,1.0204081632653046,5.744441287217973,0.8041623061536137,3.245697784735751,4345,15799.931073199026,0.804179088723289,-0.000229282,0.804122265421002
4346,7.85804141392145,1.05002746179842,7.861350802020304,7.86053517593925,-0.178152677,17.7596664977719,33.10188125941253,19.7596664977719,4346,16.53933073788968,0,3.24439437765166,1.0204081632653084,5.493706474140275,0.8041030805721765,3.245461096592611,4346,15803.17546757668,0.804122265421002,-0.000238963,0.804063042788515
4347,7.80649891893989,1.1321526725402409,7.854349595727504,7.85804141392145,-0.297131207,14.7381521414959,40.35624417118337,24.738152141495902,4347,16.50252773637588,1,3.24418565107845,1.0204081632653066,5.392215068784542,0.8040513489819385,3.2452265508543467,4347,15806.419653227756,0.804063042788515,-0.000208727,0.804011313774088
4348,7.79498369720157,1.0459788269589405,7.846956014856867,7.80649891893989,-0.238211852,17.8063031851008,33.21802036424228,19.8063031851008,4348,16.50468678749282,0,3.24397281980911,1.0204081632653057,5.400723539174792,0.8039986000681512,3.2449945499010227,4348,15809.663626047566,0.804011313774088,-0.000212831,0.803958567486768
4349,7.76719383960282,1.1234517843682,7.838343476380861,7.79498369720157,-0.330157965,14.9725870719072,40.31921662638385,24.9725870719072,4349,16.46589084604507,1,3.24378200017293,1.0204081632653066,5.456659367246465,0.8039513066015053,3.244766601811312,4349,15812.907408047738,0.803958567486768,-0.00019082,0.803911276374951
4350,7.77134576453565,1.04024440019203,7.828197625743115,7.76719383960282,-0.257012487,17.9480166214358,33.16485137965155,19.9480166214358,4350,16.45652594904412,0,3.24358019519621,1.020408163265308,5.465559365472476,0.8039012904861486,3.2445437206734566,4350,15816.150988242936,0.803911276374951,-0.000201805,0.803861262749989
4351,7.75522597325052,1.1152808705669193,7.819243529326561,7.77134576453565,-0.336484114,15.0410231202121,40.2474203409012,25.041023120212103,4351,16.47524731314486,1,3.24339590498771,1.0204081632653048,5.527848772655645,0.8038556152977698,3.244325082457349,4351,15819.394384147923,0.803861262749989,-0.00018429,0.803815589835864
4352,7.74358628719422,1.0284473752454897,7.806996748690897,7.75522597325052,-0.282783862,17.7556658606387,33.26550101512297,19.7556658606387,4352,16.43942263275337,0,3.243202711,1.020408163265306,5.349461594769678,0.8038077334004542,3.244111295227678,4352,15822.637586859077,0.803815589835864,-0.000193194,0.803767710322678
4353,7.73013164124594,1.1251988792986003,7.795362435455213,7.74358628719422,-0.363358427,15.2471270543726,40.2564477660803,25.2471270543726,4353,16.44333852026453,1,3.24302295271152,1.0204081632653093,5.516910206900336,0.8037631813827512,3.243903257673181,4353,15825.880609811786,0.803767710322678,-0.000179758,0.8037231605233
4354,7.75189766286136,1.0018745576278496,7.783944037469267,7.73013164124594,-0.260776049,17.8486958019428,33.00593940001113,19.8486958019428,4354,16.44482257420032,0,3.24283752950017,1.020408163265305,5.596286891988117,0.8037172253866235,3.24370074832335,4354,15829.123447341286,0.8037231605233,-0.000185423,0.803677206815408
4355,7.72624638244793,1.1033974676065803,7.770515158120135,7.75189766286136,-0.360087149,15.1278605185312,40.15795789161558,25.1278605185312,4355,16.424509787340902,1,3.24266438720817,1.0204081632653084,5.563602258776453,0.8036743131404016,3.243503852946793,4355,15832.366111728494,0.803677206815408,-0.000173142,0.803634296705865
4356,7.71662749231596,1.0093731785210194,7.7563737659595855,7.72624638244793,-0.301769712,17.7314548681693,33.2198515004938,19.7314548681693,4356,16.42168862438064,0,3.24248274474072,1.020408163265308,5.383900033825482,0.8036292941782663,3.243312689655699,4356,15835.608594473237,0.803634296705865,-0.000181642,0.803589279985308
4357,7.69570705344214,1.092361541724749,7.745294579409811,7.71662749231596,-0.38599546,15.0851645847659,40.21586384316804,25.0851645847659,4357,16.45638986870764,1,3.24231825642434,1.020408163265304,5.54046307730783,0.8035885267663788,3.243125950190288,4357,15838.850912729658,0.803589279985308,-0.000164488,0.803548514603307
4358,7.75428404411552,1.03252056287414,7.741224614101206,7.69570705344214,-0.259671534,18.5657549326437,32.7452529602199,20.5657549326437,4358,16.532335043461934,0,3.24212995017854,1.020408163265306,5.912430729159619,0.8035418562279937,3.2429416632272305,4358,15842.093042679837,0.803548514603307,-0.000188306,0.803501846388733
4359,7.7241681068662,1.0857287406930007,7.736922040827544,7.75428404411552,-0.36168315,14.6360466875057,40.38142284682512,24.6360466875057,4359,16.49868100502178,1,3.2419587238378,1.020408163265304,5.401498614210621,0.8034994188384418,3.2427593355937185,4359,15845.335001403677,0.803501846388733,-0.000171226,0.803459411112219
4360,7.72458648813365,1.0198549720111707,7.732246113187344,7.7241681068662,-0.292762678,18.0362784495053,33.08479997597021,20.0362784495053,4360,16.50750718782873,0,3.24177584192378,1.0204081632653044,5.5487705298893015,0.80345409268714,3.242578900266475,4360,15848.576777245598,0.803459411112219,-0.000182882,0.80341408721779
4361,7.74187590302724,1.0938441715203204,7.730911106165015,7.72458648813365,-0.336443185,15.4236598443243,39.92101517600122,25.4236598443243,4361,16.545770860239948,1,3.24160390146467,1.020408163265305,5.813357853914464,0.8034114783077668,3.2423996999141718,4361,15851.818381147064,0.80341408721779,-0.00017194,0.803371474960265
4362,7.7352022255986,1.01614722205798,7.730072700005453,7.74187590302724,-0.284796741,17.806723374341,33.16811905868036,19.806723374341,4362,16.55087661161018,0,3.24141742949339,1.0204081632653037,5.439929365910377,0.8033652623829768,3.24222117174831,4362,15855.059798576556,0.803371474960265,-0.000186472,0.803325261336653
4363,7.73709864861438,1.0990624076910391,7.730769400742298,7.7352022255986,-0.344029293,15.3347509698246,39.99825531663776,25.3347509698246,4363,16.55963900315538,1,3.24124457245059,1.0204081632653057,5.733248473479148,0.8033224208340051,3.242043333722217,4363,15858.301043149007,0.803325261336653,-0.000172857,0.803282421920839
4364,7.74385708050788,1.0259972237699788,7.729965342506949,7.73709864861438,-0.277942573,17.9735369083533,33.12114018511334,19.9735369083533,4364,16.57212311379643,0,3.24105491968346,1.0204081632653066,5.502797401991472,0.8032754165686362,3.241865072740546,4364,15861.54209806869,0.803282421920839,-0.000189653,0.8032354199959
4365,7.71527433721816,1.09281092749975,7.728868137983973,7.74385708050788,-0.370179885,14.8533603214492,40.30973862847764,24.8533603214492,4365,16.544673094088232,1,3.24088526646991,1.0204081632653068,5.459261047742944,0.803233369068929,3.24168716066672,4365,15864.78298333516,0.8032354199959,-0.000169653,0.803193374589816
4366,7.69283055466458,0.99987922012817,7.726488444218835,7.71527433721816,-0.323381418,17.6524203450199,33.26358778634703,19.6524203450199,4366,16.53676964177329,0,3.24070999575706,1.0204081632653057,5.329431195711287,0.8031899293067634,3.241509885768354,4366,15868.023693330915,0.803193374589816,-0.000175271,0.803149936990598
4367,7.68590735605562,1.0837730397446794,7.725508474480184,7.69283055466458,-0.388884993,15.2673938956735,40.056866402028376,25.2673938956735,4367,16.554992572864048,1,3.24055050754279,1.020408163265304,5.679057297556094,0.8031504011392591,3.2413331108801997,4367,15871.26424383846,0.803149936990598,-0.000159488,0.803110410791274
4368,7.70845766545761,1.0208989625853295,7.720925836614393,7.68590735605562,-0.308264998,18.191180408782,33.06071263097664,20.191180408782,4368,16.51753512047788,0,3.24037171836695,1.0204081632653064,5.583119000430213,0.8031060893478024,3.24115728769904,4368,15874.504615556823,0.803110410791274,-0.000178789,0.803066101206183
4369,7.66037648670064,1.0749164240599898,7.714546674597836,7.70845766545761,-0.421210339,14.4837952970658,40.51958604447555,24.4837952970658,4369,16.50230998143389,1,3.2402139541752,1.0204081632653048,5.271609096149976,0.803066988468617,3.24098281073278,4369,15877.744829511,0.803066101206183,-0.000157764,0.803027002273904
4370,7.65666769980861,1.0059849221582704,7.70775479576533,7.66037648670064,-0.355440014,17.9808767737361,33.19917135507337,19.9808767737361,4370,16.496769813856968,0,3.2400455234642,1.0204081632653048,5.437325089437201,0.8030252439586059,3.2408097788868218,4370,15880.984875034464,0.803027002273904,-0.000168431,0.80298525984243
4371,7.58936857245211,1.0729494726039492,7.692504062707819,7.65666769980861,-0.483458258,14.1504462096264,40.66368496231304,24.1504462096264,4371,16.369448450387182,1,3.23990134277225,1.0204081632653077,5.134445522798264,0.8029895096658347,3.24063952301758,4371,15884.224776377238,0.80298525984243,-0.000144181,0.802949527328934
4372,7.58497593060282,0.9562639412943792,7.677481433208241,7.58936857245211,-0.407535791,17.9114702050939,33.08153642301797,19.9114702050939,4372,16.379923133462473,0,3.23975127811287,1.020408163265307,5.525802275112085,0.8029523170681272,3.240472907879528,4372,15887.464527655353,0.802949527328934,-0.000150065,0.802912336583114
4373,7.54642942186667,1.0128068255543106,7.65841451053347,7.58497593060282,-0.50689407,14.6363496013111,40.29100168136297,24.6363496013111,4373,16.310082996611122,1,3.23961901703915,1.020408163265305,5.458961237630203,0.802919536979014,3.2403103523383843,4373,15890.70414667239,0.802912336583114,-0.000132261,0.802879558126184
4374,7.53658253709532,0.9374659134302998,7.637687056192215,7.54642942186667,-0.448746274,17.8694837253598,33.09264606675676,19.8694837253598,4374,16.29967767831177,0,3.23947532444711,1.0204081632653057,5.51065785652215,0.8028839236587868,3.240152392814749,4374,15893.943621996836,0.802879558126184,-0.000143693,0.80284394657921
4375,7.52216721628662,1.0325921961367994,7.61837634409906,7.53658253709532,-0.533325258,15.2385391561283,40.15608251252145,25.2385391561283,4375,16.338195561779678,1,3.23934174178066,1.0204081632653053,5.579367521029883,0.8028508160210891,3.2399980403458235,4375,15897.182963738618,0.80284394657921,-0.000133583,0.802810840590004
4376,7.52661270993444,0.9465860232283604,7.6017545596260465,7.52216721628662,-0.462244158,17.886623115909,33.173951073371455,19.886623115909,4376,16.36161583886859,0,3.23919646173889,1.0204081632653068,5.440663146170912,0.8028148092612644,3.239846686944007,4376,15900.422160200356,0.802810840590004,-0.00014528,0.80277483562302
4377,7.49343593966821,1.01403582200029,7.582507417987304,7.52661270993444,-0.558183936,14.7608890591373,40.35420787694566,24.7608890591373,4377,16.310965355214968,1,3.23906635904393,1.0204081632653064,5.414956484954163,0.8027825641129775,3.239698272094121,4377,15903.6612265594,0.80277483562302,-0.000130103,0.802742592080279
4378,7.50667731071258,0.93411336103346,7.562329382512802,7.49343593966821,-0.474640119,18.0686607877387,33.030282327869614,20.0686607877387,4378,16.29871339311064,0,3.23892507257961,1.0204081632653057,5.590165917428056,0.8027475471366243,3.2395536075153872,4378,15906.90015163198,0.802742592080279,-0.000141286,0.802707576847488
4379,7.54750077126392,1.0337331931660998,7.55104181096913,7.50667731071258,-0.499241302,15.9558000355875,39.64802259688663,25.9558000355875,4379,16.445913866962808,1,3.23879149619925,1.0204081632653077,6.033253303635616,0.8027144410568953,3.239411361717792,4379,15910.13894312818,0.802707576847488,-0.000133576,0.80267447241617
4380,7.55591426961953,0.9573296637016896,7.540966467950222,7.54750077126392,-0.437216902,17.8869396261377,33.17119069159813,19.8869396261377,4380,16.43652015220297,0,3.23864275170454,1.0204081632653057,5.443104997119357,0.8026775756538362,3.2392710845418264,4380,15913.377585879884,0.80267447241617,-0.000148744,0.802637608848709
4381,7.53411354272453,1.03524941120798,7.535440964977464,7.55591426961953,-0.524273038,14.9919192955751,40.28369355335289,24.9919192955751,4381,16.52066746079784,1,3.23850764430702,1.020408163265306,5.479925586118865,0.802644090120973,3.239131714695303,4381,15916.616093524191,0.802637608848709,-0.000135107,0.802604124983153
4382,7.56964844836592,0.94086710225396,7.533908216753774,7.53411354272453,-0.412247526,18.2040568773643,32.82027475036189,20.2040568773643,4382,16.549926128024882,0,3.23836339162425,1.0204081632653077,5.784122964305047,0.8026083379857224,3.2389929260464405,4382,15919.854456915817,0.802604124983153,-0.000144253,0.802568374628066
4383,7.54033390332557,1.0278131944645803,7.533298664899665,7.56964844836592,-0.515862728,14.9131363854413,40.22984116199582,24.913136385441295,4383,16.5776048064379,1,3.2382293302953,1.020408163265304,5.498753232317863,0.8025751117144846,3.238853957372056,4383,15923.09268624611,0.802568374628066,-0.000134061,0.802535150011228
4384,7.56651123677632,0.9556931522617198,7.536291534867763,7.54033390332557,-0.420855343,18.2293439296406,32.923491847154345,20.2293439296406,4384,16.61359082686598,0,3.23808223296555,1.0204081632653057,5.705255185311168,0.8025386545510735,3.2387146482239,4384,15926.330768479074,0.802535150011228,-0.000147097,0.802498694663086
4385,7.54713175179758,1.0302479042261696,7.538787988418861,7.56651123677632,-0.508912328,14.9196065727159,40.23465626500687,24.9196065727159,4385,16.58169756852474,1,3.23794739604326,1.0204081632653044,5.518172919224277,0.8025052360538234,3.23857521365016,4385,15929.568715875115,0.802498694663086,-0.000134837,0.802465277829805
4386,7.54319143383388,0.9540650615833997,7.540445860808804,7.54713175179758,-0.449321427,17.8812623122672,33.191698613070315,19.8812623122672,4386,16.58116148816056,0,3.23779994498573,1.0204081632653046,5.421690695745969,0.8024686912211697,3.238435561974844,4386,15932.806515820104,0.802465277829805,-0.000147451,0.802428734816786
4387,7.54090780581618,1.0465775462019709,7.545193047423602,7.54319143383388,-0.518108034,15.3502659088252,40.14033070723722,25.3502659088252,4387,16.64009917312935,1,3.23766319336631,1.0204081632653073,5.610612461213399,0.8024347981780778,3.2382952454070817,4387,15936.044179013468,0.802428734816786,-0.000136752,0.802394843461291
4388,7.55274641406228,0.9578496327239598,7.54979995775857,7.54090780581618,-0.44027008,17.9263463190673,33.16183055977919,19.9263463190673,4388,16.625867726262207,0,3.2375147167622,1.0204081632653048,5.453031327559602,0.8023979991700472,3.2381542098253413,4388,15939.28169373023,0.802394843461291,-0.000148477,0.802358046285552
4389,7.53052623152271,1.0167600023158094,7.548102503784451,7.55274641406228,-0.520824604,14.8295758029464,40.23937072355997,24.8295758029464,4389,16.5132453029981,1,3.23738312139177,1.0204081632653044,5.52048773609236,0.8023653840713771,3.238013372344593,4389,15942.519076851622,0.802358046285552,-0.000131595,0.802325432810848
4390,7.51987017022276,0.93523006239187,7.544498093844773,7.53052623152271,-0.46591072,17.7807244797643,33.1621467110351,19.7807244797643,4390,16.502623788360758,0,3.23724014035153,1.020408163265306,5.432459625744398,0.8023299471048627,3.237873111209292,4390,15945.756316991974,0.802325432810848,-0.000142981,0.802289997608806
4391,7.49849754358724,1.0322862834158704,7.540936493931045,7.51987017022276,-0.557078807,15.1569705350854,40.23535028193759,25.1569705350854,4391,16.519128912311793,1,3.23710741413599,1.020408163265306,5.505671251649268,0.8022970517332262,3.237733088192189,4391,15948.99342440611,0.802289997608806,-0.000132726,0.80225710387509
4392,7.51024838823463,0.9281658694999306,7.534996487917915,7.49849754358724,-0.470979859,17.855446145768,33.08356414010344,19.855446145768,4392,16.48426783915216,0,3.23696648344838,1.0204081632653037,5.508563277488595,0.8022621229339301,3.2375933973746016,4392,15952.230390889556,0.80225710387509,-0.000140931,0.802222176814965
4393,7.50876829846396,1.01586924869805,7.531839927431752,7.51024838823463,-0.537109861,15.3347887443652,39.97838909571967,25.3347887443652,4393,16.526433075044547,1,3.23683691502018,1.0204081632653048,5.731103266690813,0.8022300102003554,3.2374541558470904,4393,15955.467227804578,0.802222176814965,-0.000129568,0.802190065680343
4394,7.52176974734649,0.9388238536374702,7.527365778488772,7.50876829846396,-0.461946338,18.0049975761876,33.04932853189576,20.0049975761876,4394,16.50399843969925,0,3.2366941911561,1.0204081632653086,5.561736071128125,0.8021946369733617,3.237315351666145,4394,15958.703921995737,0.802190065680343,-0.000142724,0.802154694214646
4395,7.49901319281661,1.0043335191020797,7.522553922590673,7.52176974734649,-0.54790707,14.8743561701651,40.208407125682825,24.8743561701651,4395,16.49947339944417,1,3.23656617827045,1.0204081632653064,5.535069411304835,0.8021629097713874,3.2371772298888635,4395,15961.940488174005,0.802154694214646,-0.000128013,0.802122968592428
4396,7.50200136316764,0.9208147237596398,7.518434915524051,7.49901319281661,-0.47491816,17.9158778081266,33.00531937188649,19.9158778081266,4396,16.50293494903011,0,3.23642735285353,1.020408163265306,5.5869141221764735,0.8021285027504111,3.237039970675644,4396,15965.176915526858,0.802122968592428,-0.000138825,0.802088563284641
4397,7.49441195780294,1.0233639595911497,7.513785330722726,7.50200136316764,-0.554894479,15.3379155826192,40.05532216210216,25.3379155826192,4397,16.501699916409507,1,3.23629683028528,1.0204081632653044,5.654456405641272,0.8020961535391263,3.236903334367541,4397,15968.413212357143,0.802088563284641,-0.000130523,0.802056215684085
4398,7.51453902523213,0.9502104235331306,7.509964591839711,7.49441195780294,-0.472137656,18.0925514172127,33.09173703331156,20.0925514172127,4398,16.51832042622405,0,3.23615237108908,1.0204081632653057,5.538831968430465,0.8020603502207994,3.236767099800229,4398,15971.649364728231,0.802056215684085,-0.000144459,0.802020414148471
4399,7.51373427801724,1.0307159774189598,7.508285396489164,7.51453902523213,-0.539333202,15.2168437585408,40.16371625691561,25.2168437585408,4399,16.55704722178349,1,3.23601965882931,1.020408163265304,5.594985585876137,0.802027458308014,3.236630753543983,4399,15974.885384387062,0.802020414148471,-0.000132712,0.801987523873436
4400,7.53972718779493,0.9421765934420998,7.510271098246382,7.51373427801724,-0.444811568,18.1012569818286,32.97976631154328,20.1012569818286,4400,16.58910047198992,0,3.23587603111539,1.0204081632653068,5.629105092150177,0.8019918610674276,3.236494342620369,4400,15978.121260418178,0.801987523873436,-0.000143628,0.8019519284053
4401,7.52017510707039,1.0286070815760704,7.512438854594696,7.53972718779493,-0.534878788,15.0550367442566,40.21398466933866,25.0550367442566,4401,16.578907092907038,1,3.2357431693796,1.0204081632653057,5.5242959940686,0.8019589321079352,3.23635791814473,4401,15981.357003587558,0.8019519284053,-0.000132862,0.801919001085403
4402,7.52368734755787,0.9302575308062108,7.513782750527019,7.52017510707039,-0.459632914,17.8259955934469,33.0886215153476,19.8259955934469,4402,16.57596203767493,0,3.23560136183076,1.0204081632653044,5.495440921697505,0.8019237859840065,3.236221405982968,4402,15984.592604949388,0.801919001085403,-0.000141808,0.801883856711465
4403,7.50201464012749,1.0039712971095105,7.513107384693373,7.52368734755787,-0.542985035,14.9855865026468,40.10655647561608,24.9855865026468,4403,16.541041813503092,1,3.23547367065729,1.020408163265304,5.609125102566618,0.8018921385164063,3.236085081546679,4403,15987.828078620045,0.801883856711465,-0.000127691,0.801852210819651
4404,7.54919983687641,0.9467021086352396,7.515850393646365,7.50201464012749,-0.431032793,18.5683001730143,32.69124244905945,20.5683001730143,4404,16.59737207318576,0,3.23533075983238,1.0204081632653068,5.939806871416682,0.8018567189523271,3.235948738414307,4404,15991.063409379878,0.801852210819651,-0.000142911,0.801816793019178
4405,7.56724161817608,1.0255195274932198,7.522673236182312,7.54919983687641,-0.481726374,15.4145154477135,39.86187212961673,25.414515447713494,4405,16.6513880009406,1,3.23519715189084,1.020408163265304,5.842171560058277,0.8018236050503547,3.235811835776346,4405,15994.29860653177,0.801816793019178,-0.000133608,0.801783680766008
4406,7.55055603125377,0.9406269579291796,7.5275287029909235,7.56724161817608,-0.439278313,17.6281641136375,33.19237870946741,19.6281641136375,4406,16.622616631491688,0,3.23505125143335,1.020408163265304,5.380587838228368,0.8017874445243309,3.235674225634328,4406,15997.533657783202,0.801783680766008,-0.0001459,0.801747522040484
4407,7.5109421488116,1.0151355135079303,7.52918172209179,7.55055603125377,-0.541787453,14.7902186851875,40.27668787019248,24.7902186851875,4407,16.56784694174852,1,3.2349207684437,1.0204081632653048,5.452168654740035,0.8017551051223574,3.23553661945017,4407,16000.768578551646,0.801747522040484,-0.000130483,0.801715184248749
4408,7.50873964938226,0.9383227314135008,7.528601784506804,7.5109421488116,-0.47594915,17.9103275312924,33.12431209948425,19.9103275312924,4408,16.54962455315649,0,3.23477824910571,1.020408163265308,5.481743627807498,0.80171978258589,3.235399207251833,4408,16004.003356800751,0.801715184248749,-0.000142519,0.801679863471055
4409,7.49951556741305,1.0222132580785797,7.527179913446385,7.50873964938226,-0.551128857,15.1847576752001,40.14555708216863,25.1847576752001,4409,16.54641594482242,1,3.23464761968944,1.0204081632653066,5.592358904306858,0.8016874068929842,3.2352620033378465,4409,16007.23800442044,0.801679863471055,-0.000130629,0.801647489390196
4410,7.52308875331288,0.9466112415799496,7.525516069998178,7.49951556741305,-0.462570297,18.1596914055056,33.01861309027314,20.1596914055056,4410,16.55225938719012,0,3.2345039698232,1.0204081632653048,5.603407769857415,0.8016518041620824,3.235124797208627,4410,16010.472508390263,0.801647489390196,-0.00014365,0.801611888432021
4411,7.53492064340453,1.0419744064405905,7.526990623631593,7.52308875331288,-0.520753557,15.5146617328303,40.0209197496491,25.514661732830294,4411,16.59822188604749,1,3.23436895048798,1.020408163265306,5.7098794516389,0.8016183404549155,3.234987375319465,4411,16013.706877340752,0.801611888432021,-0.000135019,0.801578426391073
4412,7.56558160191586,0.963773747112799,7.531180049067393,7.53492064340453,-0.427231406,18.1864971932373,33.023113660236575,20.1864971932373,4412,16.63427204602653,0,3.2342200359232,1.020408163265308,5.600806860856945,0.8015814329010416,3.234849242728709,4412,16016.941097376675,0.801578426391073,-0.000148915,0.801541520674894
4413,7.5652266837887,1.04780144949084,7.537501253433514,7.56558160191586,-0.495421896,15.2640598052321,40.12887377329214,25.2640598052321,4413,16.66211937628506,1,3.23408178215678,1.0204081632653077,5.616015944775397,0.8015471675601061,3.2347100538786586,4413,16020.175179158832,0.801541520674894,-0.000138254,0.801507257040093
4414,7.58674718621434,0.9737596369157204,7.541255988367307,7.5652266837887,-0.409538766,18.1078698431501,33.05720182441483,20.1078698431501,4414,16.616076343298637,0,3.23392918429857,1.020408163265309,5.566807567428666,0.801509347124736,3.234569896325277,4414,16023.40910834313,0.801507257040093,-0.000152598,0.801469438487872
4415,7.60997118406824,1.0755504809285092,7.545528944956523,7.58674718621434,-0.457599853,15.6557525952282,39.96845470878485,25.6557525952282,4415,16.640200058050112,1,3.23378279205099,1.020408163265306,5.7599041695408655,0.80147306471158,3.2344284603412925,4415,16026.64289113518,0.801469438487872,-0.000146392,0.801433157881287
4416,7.61269454031418,0.9527906027469192,7.551742795862563,7.60997118406824,-0.383749068,17.6110508403145,33.151389833690615,19.6110508403145,4416,16.638488730717807,0,3.23362984649848,1.020408163265306,5.413283077589951,0.8014351581023279,3.234286319847805,4416,16029.87652098168,0.801433157881287,-0.000152946,0.801395253159475
4417,7.59182601555796,1.04778435759527,7.559831182537199,7.61269454031418,-0.469384305,15.1856339132341,40.04751351430794,25.1856339132341,4417,16.678030253522472,1,3.23348969952293,1.0204081632653066,5.64190704783394,0.8014004235412188,3.234143212955728,4417,16033.110010681205,0.801395253159475,-0.000140147,0.801360520327864
4418,7.57587319549917,0.9547383234174198,7.56654453714889,7.59182601555796,-0.42102796,17.6414795655022,33.23444162724915,19.6414795655022,4418,16.651145456943446,0,3.2333392908344,1.0204081632653037,5.338420542694364,0.8013631456780143,3.233999317128597,4418,16036.343349972038,0.801360520327864,-0.000150409,0.801323244320794
