cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
4551,-1.650054139094249,0.6596441148417228,-1.5227755729824082,-1.4898119060929491,-1.9843029326007875,-0.9722243408146818,0.9516920127353038,0.9992043906567286,1.1623349417063054,0.145942625492448,1,-1.140066960863077,-1.7763568394002505e-15,-1.0283652730062764,-1.1400669608639993,-1.1406412880096366,4551,1.1470389297725114,-1.14021897030918,1.3222467993054015,0.796625284022745
4552,-1.5113462082517135,0.02041760657429836,-1.5267850474582105,-1.6502479383915993,-1.407632363184464,1.1109996928153194,-1.0289210309069203,-0.9169531563330262,1.1629711403607697,0.4469789497271885,0,-1.1405699400031282,1.5543122344752192e-15,-0.9826214230672289,-1.1405699400040499,-1.1411221880904596,4552,1.1476169696575846,-1.1406713860601714,0.9419642664360315,0.796589821563885
4553,-1.3994385660298616,0.9725026241108152,-1.5197844798429574,-1.5115646187221266,-1.8074595126348296,-0.628734998961225,0.9210523825900018,1.2013598934517369,1.1636073390152342,0.6114616119587104,1,-1.1410445058008842,-2.220446049250313e-16,-0.7794073300828137,-1.1410445058018073,-1.1416042556205077,4553,1.148194985263235,-1.1411743547159612,1.1556914054419498,0.796556362382901
4554,-1.340830607602265,0.023932020607352934,-1.5059674250889419,-1.3996768324546751,-1.2817927859172342,0.8655679709356188,-0.9875139302150455,-1.0613983169039845,1.1642435376696985,0.6261934538308148,0,-1.1415563436712477,-2.220446049250313e-16,-1.334679505537269,-1.1415563423153428,-1.14208682919831,4554,1.1487729746826425,-1.141648910621682,0.8753315322661795,0.79652027543643
4555,-1.335242394870845,1.1678657231062135,-1.4715054267831218,-1.3410792729321659,-1.801665128538013,-0.6414948953010806,0.9465059844672303,1.1938502477483879,1.1648797363241628,1.316582197697488,1,-1.1420459890862582,-2.220446049250313e-15,-0.9630308212071559,-1.1420459890871826,-1.1425735527528336,4555,1.1493509390510646,-1.1421607364662945,1.0422571079861305,0.796485752973932
4556,-1.2666709635066393,0.017083155151467404,-1.4473325918519269,-1.335492051726391,-1.2286939157474592,0.7992927589938033,-0.9746779765144555,-1.1004035993405479,1.165515934978627,0.7530697759979956,0,-1.1425610844716327,-1.1102230246251565e-15,-1.4400303700797155,-1.1425610844725576,-1.1430611688667647,4556,1.1499288770665155,-1.1426503730317041,0.8508202050536979,0.796449436261254
4557,-1.2833534394384711,0.9876511295310954,-1.4341621378039109,-1.2669327871024305,-1.7116166114065476,-0.7028980840811145,0.9247588817015164,1.1577123215057143,1.1661521336330913,0.8824812063498719,1,-1.1430396400457963,4.440892098500626e-16,-0.843083964665358,-1.1430396400467209,-1.1435502643810556,4557,1.150506790598421,-1.1431654576802468,1.1256802335043377,0.796415695781763
4558,-1.16383194475174,0.2865132872432995,-1.42593104405848,-1.2836123030355095,-1.1692983704317055,1.0235918965599227,-0.9893575088392714,-0.9683957044623708,1.1667883322875556,0.8366824688581158,0,-1.1435714106470503,1.5543122344752192e-15,-1.2540252453639142,-1.143571410647976,-1.1440417263466935,4558,1.1510846769242296,-1.1436440032791941,0.7253814388228339,0.796378203385822
4559,-1.1651595662075545,1.0091204995111864,-1.3933244761481716,-1.1641120152413662,-1.624895040487513,-0.8676105754906605,0.9672993207124031,1.060773253941515,1.16742453094202,1.1969744802365334,1,-1.1440566021780683,-8.881784197001252e-16,-1.0421544652256265,-1.144056602178995,-1.144535377985187,4559,1.151662538426988,-1.1441757627960178,1.0757585659993059,0.796343995039319
4560,-1.0334850846440378,0.059335505769085986,-1.3466940785095152,-1.1654394011351532,-0.9843916268912937,0.9557594571889032,-1.036136853157963,-1.0083174697575237,1.1680607295964842,1.308749107402534,0,-1.1445750849916012,-1.5543122344752192e-15,-1.0084101857617846,-1.1445750849925282,-1.1450313886844603,4560,1.1522403734034707,-1.1446609442135094,0.8253305400776118,0.796307439496596
4561,-1.1773015198768761,1.1570561303145532,-1.2983616455482168,-1.0337882827883902,-1.677032008027957,-0.8480041229215015,0.9749328316924397,1.072312337674819,1.1686969282509485,1.4784827000273277,1,-1.145070292617808,-2.220446049250313e-15,-1.1756680232457961,-1.1450702926187357,-1.1455316772467243,4561,1.1528181830444661,-1.1451794162195716,1.0004265582017233,0.796272524967002
4562,-0.8889959471410612,0.24470073046432783,-1.2347349176342106,-1.1775792004379493,-0.8862978372261744,1.1204770579438963,-1.0480306416206402,-0.9113753951646558,1.169333126905413,1.4914325020738597,0,-1.1456039803341493,4.440892098500626e-16,-0.8774008296442702,-1.1456039803350773,-1.1460350363927991,4562,1.1533959653812824,-1.1456746135234803,0.7109707879805448,0.796234897405187
4563,-1.0755789435585754,1.0477221114010076,-1.2016247393809822,-0.8893247822273473,-1.5755957077683125,-1.0489826834963971,1.0001212436512747,0.9540294187789878,1.1699693255598773,0.9172091550358114,1,-1.1460973057658481,8.881784197001252e-16,-1.2982293474150852,-1.1460973057667763,-1.146540271334994,4563,1.153973722478908,-1.146208290115434,1.0145727934322275,0.796200115579397
4564,-1.0970350443614845,0.24647390426414456,-1.1767000065765345,-1.075874672921292,-1.1156942322269945,0.89591516879189,-0.9739013785822532,-1.0435379285497182,1.1706055242143416,0.9586753431137535,0,-1.1466310891828737,8.881784197001252e-16,-1.4028228221705767,-1.1466310891838027,-1.147047700771844,4564,1.1545514522674578,-1.146701605264071,0.7102568658287244,0.796162481270223
4565,-1.0132804111589122,1.133540621041743,-1.143783835705604,-1.0973269667334478,-1.4929420793372519,-0.6783211250530857,0.9235689262539268,1.1721767223010193,1.171241722868806,0.908356253478843,1,-1.1471272500695107,1.5543122344752192e-15,-0.7979255417254095,-1.1471272500704408,-1.1475557815620883,4565,1.1551291566717508,-1.147235377554693,0.993260895122346,0.796127499531164
4566,-0.8750777062548996,0.3848097591849781,-1.1037488277863408,-1.0135871942512398,-0.9304711506758836,1.0167149522525707,-0.995654425802775,-0.972443026940106,1.1718779215232702,1.2054403401443141,0,-1.1476760061774245,2.220446049250313e-16,-1.225948771566364,-1.1476760061783549,-1.1480672281244453,4566,1.155706833000945,-1.1477315280991653,0.5976158152082606,0.796088809574962
4567,-0.7535154636416659,1.1112336441548547,-1.0495802046955938,-0.8754090108772324,-1.24708347135106,-0.7316002168293488,0.9091382924315169,1.1408201115591141,1.1725141201777345,1.1662219569375882,1,-1.1481809770426532,-4.440892098500626e-16,-0.7015352210827335,-1.148180977043584,-1.148581315980371,4567,1.1562844834951524,-1.148280272768573,0.9269719012478145,0.796053206689859
4568,-0.9014018721214128,0.17475461783836585,-1.0227503503979318,-0.7538683372497998,-0.9497169644395302,0.7001820695259267,-0.9588174650951669,-1.1587337098284778,1.1731503188321988,0.7243171465640322,0,-1.1487219841034786,6.661338147750939e-16,-1.5880129463590853,-1.1487219841044103,-1.1490963273998922,4568,1.1568621063107127,-1.148785233107989,0.655919457606881,0.796015063078904
4569,-0.8136515457012721,1.2205427807451932,-0.9868135048980596,-0.9017285060043153,-1.3163125400386548,-0.5501358860905456,0.8801904657990898,1.2476182230286479,1.173786517486663,1.1581122285020555,1,-1.1492301837659205,1.7763568394002505e-15,-0.5868583139967334,-1.1492301837668528,-1.149613639427406,4569,1.1574397031260968,-1.1493262288918615,0.9026985480859404,0.795979232548002
4570,-0.817837980707545,0.22373040564714394,-0.9647665637059322,-0.8139937492668649,-0.867487966254624,0.7801655629219063,-0.9780352710397292,-1.1116606238470685,1.1744227161411274,0.918182022112057,0,-1.1497754387240968,2.220446049250313e-16,-1.4372717430878905,-1.1497754387250294,-1.1501336284306614,4570,1.1580172720455055,-1.149834417961187,0.6239516101420597,0.795940789439768
4571,-1.1816954980713923,1.033245127780267,-0.9652157873545952,-0.818179441467187,-1.6867448058708159,-1.184833953145277,1.0294181910265277,0.8740761906147023,1.1750589147955917,0.45794021802625695,1,-1.150266345990028,-4.440892098500626e-16,-1.5176883870229383,-1.1502663459909612,-1.1506531874362333,4571,1.15859481584944,-1.1503796615538313,1.032764587523044,0.795906178106344
4572,-1.0517964662892147,0.31148260535797073,-0.9818598943524991,-1.18197239900179,-1.0657066904435317,1.084438967025466,-1.009989959561748,-0.9325850733167529,1.1756951134500562,0.40869803550016043,0,-1.1508009180752825,-1.5543122344752192e-15,-1.1153052684686464,-1.1508009180762162,-1.1511728348708123,4572,1.1591723323039493,-1.150870558587116,0.7043075145635593,0.79586848819225
4573,-1.0673600600176327,0.978404003977254,-0.9810196269026485,-1.0520964154154326,-1.5262515381410178,-0.9258420037422201,0.9595282962247794,1.026502019809051,1.1763313121045205,0.5769565551472002,1,-1.1512868491095716,-2.220446049250313e-16,-1.0103049531989856,-1.1512868491105062,-1.1516917429315814,4573,1.1597498238975754,-1.1514051195295354,1.0702058381518182,0.795834227707194
4574,-0.9321575224220633,0.24666509925996621,-0.9641631750248072,-1.0676572476701816,-0.9377355283199482,1.0539215787938478,-1.028505836687053,-0.9505456246650541,1.1769675107589848,0.7928553523175963,0,-1.1518204077258436,6.661338147750939e-16,-1.0195711571704704,-1.1518204077267777,-1.1522106285142835,4574,1.1603272881936268,-1.1518910404348885,0.7119491257441494,0.795796609247559
4575,-1.0253357946853645,1.1228023430231115,-0.9653956716677202,-0.9324786992800675,-1.5375604976905692,-0.893497900767364,0.9759300754501243,1.04553765673465,1.177603709413449,0.4988393876795775,1,-1.1523181481240428,1.5543122344752192e-15,-1.148368780450307,-1.1523181481249787,-1.1527296720340563,4575,1.1609047270246118,-1.1524245879294437,0.9813621925920157,0.795761516145305
4576,-1.0301079396923043,0.2295500347419305,-0.9812453741548146,-1.0256404387714468,-1.0548522921053414,0.8642094972824864,-0.97700749418088,-1.0621978262072451,1.1782399080679133,0.2904570550288777,0,-1.1528531833210198,-1.1102230246251565e-15,-1.407248573289337,-1.1528531833219562,-1.1532473435850794,4576,1.1614821384824783,-1.1529223179525616,0.7008172284879959,0.795723793579599
4577,-1.333770768234977,0.7528991265808138,-1.040568473529961,-1.030411737048961,-1.7548448124266924,-1.274220874452005,1.0161617021604354,0.8214688581060611,1.1788761067223776,-0.45097582290998184,1,-1.1533206152076214,-2.220446049250313e-15,-1.4019154361842077,-1.1533206152085582,-1.153761261572965,4577,1.1620595260259026,-1.1534573419970306,1.20936777463433,0.79569083737381
4578,-1.186640693050384,0.307602668904499,-1.0697302076591817,-1.3340206862036232,-1.1678785303389119,1.2181940859283182,-1.0340329490319045,-0.8538655032500114,1.179512305376842,0.25683198855604533,0,-1.15384735790229,1.7763568394002505e-15,-0.9137675371672292,-1.153847357903227,-1.1542737532514245,4578,1.1626368866204633,-1.1539247641402914,0.7632193128692858,0.795653699469568
4579,-1.0332541123901833,0.9263301449609407,-1.0921815403460127,-1.1869167165468189,-1.4550273146015948,-0.7901118537204854,0.9110470757133573,1.1063839648325173,1.1801485040313062,-0.07106940962436732,1,-1.154328360489198,1.7763568394002505e-15,-0.7003984752798472,-1.154328360490135,-1.1547835254648404,4579,1.163214222606287,-1.1544514958553478,1.1072769069240926,0.795619786463858
4580,-1.0644949511358106,0.13419825373828967,-1.1173988125578462,-1.0335573515163172,-1.0559604733086059,0.8460201621614328,-0.9921723726813679,-1.0729028867109047,1.1807847026857705,0.018913830699752623,0,-1.1548545191757877,-1.7763568394002505e-15,-1.3208087128596462,-1.1548545191767257,-1.1552913882213731,4580,1.1637915316731258,-1.1549324884160468,0.7676086120249191,0.795582689735009
4581,-1.282701168259285,0.9142098726738986,-1.127725248805097,-1.0647926471492737,-1.7278647405890586,-1.0577664206548771,0.9880410183152322,0.94885988195403,1.181420901340235,0.19253797306046103,1,-1.1553313446504467,1.5543122344752192e-15,-1.2486559879796864,-1.1553313446513858,-1.1557978429243403,4581,1.1643688163449337,-1.1554586361351613,1.138689481604166,0.795549071235888
4582,-1.1038203995623646,0.013838960970641289,-1.1330439782316475,-1.2829601475898564,-1.0243113740341694,1.0447047923037762,-1.064138168657693,-0.9559700261821458,1.1820570999946993,0.1382454887944086,0,-1.1558411935501713,-4.440892098500626e-16,-0.8204159340207021,-1.15584119355111,-1.1563018255292055,4582,1.164946074932188,-1.1559354516706917,0.8902974558932176,0.795513124425792
4583,-1.3151755171513198,0.8706117901421748,-1.1583796897259904,-1.1041111179977532,-1.7447161121595018,-1.0477544425199168,0.9762099651472647,0.9547522815927625,1.1826932986491636,-0.028334771410810953,1,-1.1563138099540016,-2.220446049250313e-16,-1.2023617444832708,-1.156313809954941,-1.1568044767897472,4583,1.1655233093397532,-1.1564452899429134,1.170366471896024,0.795479802686496
4584,-1.1911251179416673,0.340993976872975,-1.1848555535092828,-1.3154287345055151,-1.1950368500753572,1.1313119867275423,-1.0055403433442587,-0.9049986602587428,1.183329497303628,0.07741091311681098,0,-1.1568452117857382,-2.220446049250313e-16,-1.1235478468545914,-1.1568452117866785,-1.1573069123910666,4584,1.166100516560088,-1.156917896495338,0.7281578027465777,0.795442336290587
4585,-1.4849380196773472,0.7670642240412184,-1.2318435400910712,-1.191400345759323,-1.9168532678501262,-1.364770622339464,1.0595148052373082,0.7681771614456158,1.1839656959580922,-0.5665326694591895,1,-1.1573119381138188,6.661338147750939e-16,-1.634549719703974,-1.1573119381147587,-1.1578062468619155,4585,1.1666776999020774,-1.1574492872503337,1.2146560868700327,0.795409429830082
4586,-1.4401655416578025,0.0240114103793434,-1.2737662725131174,-1.4851611157954758,-1.3523602723855317,1.02592299649892,-1.0204617083295489,-0.9670237705394996,1.1846018946125565,-0.3455685328357842,0,-1.157816679338351,-1.7763568394002505e-15,-1.0831429849591352,-1.157816679339293,-1.1583025522056445,4586,1.1672548574208286,-1.1579160038497764,0.9287170442855965,0.795373843135758
4587,-1.5571539232767342,1.0366783214007442,-1.2966041181999575,-1.4403965818292976,-2.0026816940042047,-0.8682581382118565,0.9936611384096218,1.0603921406097634,1.1852380932670208,0.20913596585616187,1,-1.1582940926745147,6.661338147750939e-16,-1.266563801395992,-1.1582940926754555,-1.1587998556053263,4587,1.1678319905144734,-1.1584207345532738,1.1342737408873542,0.795340183189561
4588,-1.4767466113141208,-0.028936864733890857,-1.3262634458825207,-1.5573642060100004,-1.3985009321376018,0.8672749087738563,-0.9882628559963127,-1.0603937242285124,1.185874291921485,-0.2703574183093156,0,-1.1587986706070825,1.7763568394002505e-15,-1.3528706781001654,-1.1587986706080249,-1.1592949427264352,4588,1.1684090977932342,-1.1588981379380614,0.929933356099808,0.795304608008108
4589,-1.3652825577697056,0.6755436681204405,-1.3602087735765696,-1.4769711608471163,-1.6889638090388437,-0.6893249404618703,0.8596201895787983,1.1657005917037102,1.1865104905759494,-0.1326429208861483,1,-1.1592525395255757,-2.220446049250313e-15,-0.4604737099101185,-1.1592525395265185,-1.1597873167226467,4589,1.1689861818514522,-1.1594027053530158,1.3113793176610322,0.795272608057084
4590,-1.3075113558889693,0.07542379219067166,-1.3850538481753625,-1.3655268845504434,-1.2432917441102218,1.007983596333983,-1.0197702139279086,-0.9775817355715875,1.1871466892304137,0.0886627250240579,0,-1.159763522323233,6.661338147750939e-16,-1.0937345855153913,-1.1597635223241765,-1.1602781732652814,4590,1.1695632397671045,-1.1598565648108559,0.8817568316325582,0.795236581301704
4591,-1.2127567408676756,0.986273255884923,-1.3779029954661395,-1.3077659331077236,-1.633104229360229,-0.6729343089894724,0.9021538014485254,1.1753470521398657,1.1877828878848782,0.6144944936217877,1,-1.1602420376142888,-8.881784197001252e-16,-0.705541447429175,-1.1602420376152318,-1.1607691987744895,4591,1.1701402732012725,-1.160367536957414,1.1259975322384799,0.795202843662366
4592,-0.9289097715280991,0.2570762787064676,-1.3600207969123184,-1.213028130551403,-0.921778100047116,1.1624982628570335,-1.0566921057072067,-0.8866444449656495,1.1884190865393425,0.7754466259223535,0,-1.1607729800993258,1.1102230246251565e-15,-0.8218653764176491,-1.16077298010027,-1.1612623334541436,4592,1.170717279471711,-1.1608460422741027,0.7316216472609629,0.79516540965262
4593,-0.9538909567274069,1.0554074488203808,-1.3230844350883457,-0.9292315246398101,-1.4356453159969567,-0.8948956349732897,0.9455874263876559,1.044715041221611,1.1890552851938068,0.9843117769362443,1,-1.1612671639683467,-2.220446049250313e-16,-0.9672467171378635,-1.1612671639692917,-1.1617576246880073,4593,1.1712942604590397,-1.1613769736919481,1.0081210525046704,0.795130567302853
4594,-0.853598473786123,0.22049506278623396,-1.2885769924256247,-0.9542082773869249,-0.8622831023924882,0.9619585060571785,-1.0267650126380905,-1.004669112477921,1.189691483848271,0.7529084258133469,0,-1.1618029750760968,8.881784197001252e-16,-1.073576438768965,-1.1618029750770424,-1.1622533568101547,4594,1.1718712140335532,-1.1618711472600025,0.6950000850287232,0.795092790031687
4595,-1.0286121398037031,0.939578856719031,-1.241923966929934,-0.853933589503498,-1.4918291559707657,-1.0739958818672906,0.967234903791254,0.9393082758582374,1.1903276825027354,1.1502208937992617,1,-1.1622884831485847,1.1102230246251565e-15,-1.1289804468235651,-1.1622884831495304,-1.162750966939272,4595,1.1724481427688227,-1.1624069471991103,1.0733788254932397,0.795058559367481
4596,-1.0112389676185065,0.06579174020724214,-1.19807214244,-1.0289162025625591,-0.9823883816428322,0.9078136402682471,-1.0246204286899168,-1.036535261535901,1.1909638811571996,0.9888371376310499,0,-1.1628084062840123,-4.440892098500626e-16,-1.120504761597233,-1.162808406284958,-1.163250095124105,4596,1.173025044904127,-1.1628924451514782,0.8145159415556004,0.795021902275107
4597,-1.2119076884429545,1.0123772820040693,-1.1627754781341135,-1.0115461129274712,-1.6794351360149493,-0.9657212513206925,0.970938978118243,1.0030316864886302,1.191600079811664,0.8556642563003619,1,-1.1632921784932517,-2.220446049250313e-16,-1.17915548495694,-1.1632921784941987,-1.1637498591395454,4597,1.1736019222889962,-1.1634123574494184,1.086440956715425,0.794987793997645
4598,-0.9607821422996682,0.22182174779063968,-1.1100252297053854,-1.2121792287754303,-0.9434471101842089,1.1458344458413166,-1.057749066125511,-0.8964516846579176,1.1922362784661282,1.2362859601443223,0,-1.163819484908813,2.4424906541753444e-15,-0.8257748355475937,-1.16381948490976,-1.1642518958006245,4598,1.1741787726961617,-1.1638961195747166,0.7589622215195448,0.794950616348358
4599,-0.8109577641704457,1.1837781111010601,-1.0533531673278531,-0.9610982402449572,-1.3110433312557628,-0.6085833509686301,0.8882612496479433,1.2132198437783142,1.1928724771205925,1.346610674521416,1,-1.1643246782460068,8.881784197001252e-16,-0.6290036943787422,-1.1643246782469545,-1.1647590644459282,4599,1.174755597256958,-1.1644234149989043,0.9253060828935685,0.794914997777908
4600,-0.5952104292145456,0.4351142097248885,-0.9805302248685249,-0.8113004456980631,-0.6740280063607614,1.0821509507058178,-1.0337737386271029,-0.9339316510213356,1.193508675775057,1.44795240235378,0,-1.1648861055088398,8.881784197001252e-16,-0.9926806877002771,-1.1648861055097888,-1.165271277087953,4600,1.1753323930943826,-1.1649285978056327,0.5022939871597223,0.794875414444079
4601,-0.650656790263432,1.3426310956725864,-0.9230632599575757,-0.595591391141605,-1.2509493990867346,-0.8418577009942169,0.9700724041335105,1.0759297221572481,1.1941448744295213,1.2171367212221134,1,-1.165415495920089,1.1102230246251565e-15,-1.122812113379447,-1.165415495921038,-1.1657885767883556,4601,1.1759091618474833,-1.1654900133658512,0.7432823757406871,0.79483808986303
4602,-0.5234493906083943,0.4838377584560456,-0.881610529961676,-0.6510279142527529,-0.6365914085824868,1.0025965024150125,-1.0097282174538622,-0.9807522289380396,1.1947810730839856,0.9986481311425406,0,-1.165988049054028,-1.5543122344752192e-15,-1.1714618286479128,-1.1659880490549779,-1.1663100371826223,4602,1.1764859013079978,-1.1660193927422873,0.4186064460297299,0.79479772210155
4603,-0.5089123335148124,1.3554461472307946,-0.8361176049066272,-0.523843085212883,-1.1036823888244818,-0.782726893896917,0.938278891630658,1.1107302722265107,1.19541727173845,1.1519146744315696,1,-1.16652487682855,-8.881784197001252e-16,-0.9247270278023277,-1.1665248768295005,-1.166835761587193,4603,1.1770626133036832,-1.1665919339416717,0.6873320322869542,0.794759873150467
4604,-0.7015410224815197,0.3551548313044642,-0.8205718283784932,-0.5093086074529107,-0.813146376138609,0.6262928564197928,-0.9430208981864522,-1.2022200985065015,1.1960534703929142,0.6932635981414762,0,-1.1670858055329427,-2.220446049250313e-16,-1.738929274701243,-1.1670858055338933,-1.167363997527464,4604,1.1776392966015032,-1.1671287505263424,0.5060486888470714,0.794720324967415
4605,-1.0735601703439759,1.0469409228337183,-0.8251671443736267,-0.7019031179990172,-1.592709691512072,-1.163435478465691,1.0155911613997364,0.8866699420963529,1.1966896690473785,0.5710539907922351,1,-1.167579545581211,4.440892098500626e-16,-1.4535180709628113,-1.1675795455821627,-1.1678930565919095,4605,1.1782159546389201,-1.1676896675385318,1.0114526892131632,0.794685513909155
4606,-1.0466984895466571,0.4062401434845345,-0.8287923912718145,-1.0738562579008968,-1.1043927046348696,1.0279571349636378,-0.9790799042406233,-0.9658266088404762,1.1973258677018428,0.7352171788063274,0,-1.1681225851523827,-2.220446049250313e-16,-1.34393813849553,-1.1681225851533346,-1.1684244270938078,4606,1.1787925848937042,-1.1681833972950826,0.6406097936845226,0.794647226996405
4607,-0.9390729538021434,1.1798097477580143,-0.8008988038320075,-1.0469993432151539,-1.4448518791600864,-0.7281196012924652,0.937122837458633,1.1428685756543844,1.197962066356307,1.05987432686863,1,-1.1686240119832398,1.5543122344752192e-15,-0.8742122007759515,-1.1686240119841924,-1.1689575629004467,4607,1.1793691894948186,-1.168726425546909,0.953651436476934,0.794611873982842
4608,-0.5587061369199308,0.38558427110534876,-0.7597920795423818,-0.9393929036439456,-0.5961487626442195,1.223119823409177,-1.0911709256810596,-0.8509665342988758,1.1985982650107714,1.1654764986764286,0,-1.1691777144563682,2.220446049250313e-16,-0.6028010418255108,-1.1691777144573205,-1.1694933380774757,4608,1.1799457657677717,-1.1692278419258486,0.560412538630093,0.794572835283999
4609,-0.5104489578157229,1.4061038190022908,-0.7290692000764533,-0.5590935758627579,-1.1204833757862809,-0.7137647597349773,0.9326716723219409,1.1513169024552627,1.1992344636652357,1.0217573948941228,1,-1.1697171804557545,2.220446049250313e-15,-0.91283390079639,-1.1697171804567086,-1.1700325402151257,4609,1.1805223144409205,-1.169781532857388,0.6675008614030699,0.79453480032532
4610,-0.3045458829184877,0.46129129902409866,-0.6993527603847224,-0.51084495910808,-0.42146941520525166,1.0259446808064518,-1.0437790369816204,-0.9670110085653777,1.1998706623197002,0.9449575608585475,0,-1.1702992052342196,4.440892098500626e-16,-0.9699244561889759,-1.1702992052351735,-1.1705738019206773,4610,1.1810988333369012,-1.1703209876119312,0.3473728802148167,0.79449376476715
4611,-0.21783533926057716,1.3945370377625754,-0.6551027384611245,-0.3049784179272637,-0.8305059156783658,-0.6693383257548746,0.8840906377144536,1.1774634141641136,1.2005068609741645,1.1806867670489685,1,-1.1708557261353911,-2.220446049250313e-16,-0.6372797402557794,-1.170855726136346,-1.1711177764333063,4611,1.1816753237605258,-1.1709030002584275,0.5392064065649259,0.794454527355517
4612,-0.0009403205118004422,0.7228739319278744,-0.6016833948646343,-0.21828325946170202,-0.19673690621168607,1.117371805846232,-1.0477949610067354,-0.9132029447349606,1.2011430596286288,1.3375148979796017,0,-1.1714821770509491,-1.7763568394002505e-15,-0.9001907557410036,-1.1714821770519044,-1.171667140243504,4612,1.182251782134081,-1.1714595095592517,0.013177988479594808,0.794410359540095
4613,0.21622377621938213,1.8597117216911363,-0.5275482320186408,-0.0014267247477634348,-0.5411552686810417,-0.4906514607299369,0.8876097229920106,1.2826268898255824,1.201779258283093,1.7366046229027783,1,-1.1721204888767431,6.661338147750939e-16,-0.6300948536272014,-1.172120488877699,-1.172226651553932,4613,1.1828282078507468,-1.17208594741681,-0.07603583893670698,0.794365355473208
4614,0.36668560243029996,0.8770487612783369,-0.41833679746013264,0.21569884020563831,0.06524584825536398,0.9205055307602015,-1.0055109674821356,-1.0290656396548385,1.2024154569375574,2.13861465845508,0,-1.1728142355459763,-2.220446049250313e-15,-1.236749173755191,-1.1728142355469333,-1.1727994434765425,4614,1.1834045980744026,-1.1727242459374116,-0.49304570028303096,0.794316442982102
4615,0.34803860459181685,1.7178786878567076,-0.27299793587708693,0.3661339697307811,-0.41253973973780855,-0.8311570091168421,0.9278279969615951,1.0822274539443615,1.2030516555920217,2.5926375164970255,1,-1.1734632667331097,-4.440892098500626e-16,-0.8873378205822361,-1.1734632667340674,-1.1733877631283531,4615,1.183980955092752,-1.1734179781458867,-0.15668260053117125,0.794270683148465
4616,0.38281013153045357,0.7947926563346598,-0.12685040165467965,0.34749028045935765,0.09208154678995874,0.8916098582240493,-1.0121707532160906,-1.046071754542205,1.203687854246486,2.406333599806757,0,-1.174150689433217,8.881784197001252e-16,-1.2154890643018297,-1.174150689434175,-1.1739905198056424,4616,1.1845572769416342,-1.174066995804375,-0.44547733172288656,0.794222216527727
4617,0.35047540150293044,1.81358916194999,0.004988126360921981,0.38225563782959304,-0.4318808170462289,-0.7523834274875907,0.9223838380372706,1.1285884644936168,1.2043240529009502,2.3731796860496135,1,-1.1748077447800562,-8.881784197001252e-16,-0.8802101839391998,-1.1748077447810157,-1.174608837946834,4617,1.1851335651746833,-1.1747544041755644,-0.21704868470171515,0.794175890952074
4618,0.6254428033011608,0.9856286104781564,0.12605101833215296,0.34992664500564447,0.3051338906242879,1.1132368417649936,-1.0589954275382287,-0.9156365158564735,1.2049602515554145,2.223036387646838,0,-1.175536382044485,2.6645352591003757e-15,-0.8468542379660368,-1.1755363820454447,-1.1752446480073155,4618,1.185709816129672,-1.1754114458264793,-0.7555046365409479,0.794124518505476
4619,0.4044467813661225,1.948454794137245,0.21958648526154076,0.6248452588919567,-0.46351540964410476,-1.010251794821922,1.0071234218732699,0.9768239026818583,1.2055964502098788,1.8179186822885747,1,-1.1762281596241266,8.881784197001252e-16,-1.3931799510258573,-1.1762281596250872,-1.1758956878677018,4619,1.1862860316923918,-1.1761400679029124,-0.4782384260230636,0.794075744844697
4620,0.6178514510281844,1.1389289150429445,0.31388888675951404,0.40388844863940115,0.24499245276697676,1.105860149910573,-1.0231376423751595,-0.9199779572611692,1.2062326488643433,1.9271145918385104,0,-1.1769766500346828,-4.440892098500626e-16,-1.0638573760118024,-1.1769766500356451,-1.1765633728069773,4620,1.1868622089613379,-1.1768318310628454,-0.9048465740771876,0.794022972655404
4621,0.8114717091749911,2.0787723021621582,0.41912133157909987,0.6172552535649225,-0.06652052943591748,-0.6001371180568522,0.900499996965446,1.2181907475385032,1.2068688475188076,2.021670613360422,1,-1.1777301220321332,2.4424906541753444e-15,-0.6927238682531212,-1.177730122033096,-1.1772507510997214,4621,1.1874383476816461,-1.1775803058715604,-0.9423142662671402,0.79396984924017
4622,1.0147307750601704,1.358879154877,0.522959688347452,0.8108411573554011,0.5439080850099678,1.0787636473880762,-1.0156482701839153,-0.9359251976089017,1.207505046173272,1.9689167094398488,0,-1.1785829939532446,2.886579864025407e-15,-1.1200996099541651,-1.178582993954208,-1.1779607694741008,4622,1.1880144427678827,-1.178333762163373,-1.6900287332731219,0.7939097176502
4623,0.7140818677738568,2.2002195701020026,0.5738588094863877,1.0140641586549675,-0.26891300168954857,-1.1235205019489733,1.0513923980368598,0.9101613031477569,1.2081412448277362,1.104169103542824,1,-1.1793665091021799,6.661338147750939e-16,-1.6436925621665994,-1.1793665091031444,-1.178685306886056,4623,1.188590497768433,-1.1791866163068805,-1.168310289659888,0.793854476047674
